#,id,user_id,card_id,quantity,created_at,updated_at,serial_number
8025,6b1a93da-09a4-4b5c-9fd6-6d07308aa835,cb5dae59-6180-5551-a3d8-160067a9014e,47bc640f-29d0-40d7-8fb1-754d659d757d,1,2026-01-03 02:22:32.944053 +00:00,2026-01-09 04:59:55.388846 +00:00,
8026,1e17c9cb-7365-4e7e-aff7-19014a6de349,97d2a811-566e-5157-a7c3-3d047d72f920,8545ce70-71ef-4a39-8a3e-4f373c5324de,0,2026-01-03 02:28:44.359232 +00:00,2026-01-04 17:14:32.601468 +00:00,
8027,f8960bc4-8f17-4011-805b-71d6e032cef9,d5812ac0-bf0a-50cf-b1b7-b8bc152b6967,cf874cea-4f40-4f15-a092-11eb51135ff2,0,2026-01-03 02:33:09.021732 +00:00,2026-01-08 12:57:09.824011 +00:00,
8028,ec44c9b0-bb50-4465-aa71-29343cae9d65,3a391f5d-fe9f-52a8-b611-2abee03287fe,efa05285-2cb7-4cc6-80a6-73f9d68be34c,0,2026-01-03 17:53:18.358349 +00:00,2026-01-08 11:39:39.894144 +00:00,
8029,a2e3a129-84d0-4881-a92b-4cd0631ba49f,075df21b-78a2-5cd0-a905-89152f169c07,d2a02d6b-cad2-4b14-ba5d-fe4a948c9afd,5,2026-01-03 02:23:11.338556 +00:00,2026-01-06 18:43:02.538855 +00:00,
8030,380515f9-9394-4238-9761-f881becd4dbc,03d17ae7-2f32-5239-8c4f-79a2367e07f1,e9cc6c9e-f748-496c-ac67-116135c9d7e4,1,2026-01-03 02:23:47.385833 +00:00,2026-01-06 17:02:22.550860 +00:00,
8031,fb7ea7ef-d787-41dc-a4f5-623ace49d822,225f5de3-f7de-5c48-834e-57db54a525e5,6a1be29e-bef9-40dd-b415-0483a0a0ca7f,1,2026-01-05 17:10:58.094576 +00:00,2026-01-05 17:10:58.094576 +00:00,
8032,33a377ee-c059-4193-8bb4-bf6e57e382d3,225f5de3-f7de-5c48-834e-57db54a525e5,90041d37-8eea-40f8-bc4c-162749f0fe6f,1,2026-01-05 17:10:58.094576 +00:00,2026-01-05 17:10:58.094576 +00:00,
8033,1f624de6-f408-48a4-9d84-9eda6251021c,1350dfcf-3067-593d-bb0e-06ff90cae323,43630673-e290-4a2c-9060-79effdfad541,2,2026-01-04 17:02:26.308859 +00:00,2026-01-06 17:01:27.171186 +00:00,
8034,5db53e04-c612-45f8-88f7-b1d2c5c13751,3afcce00-bd72-5ef4-bc81-6bcee7391081,3f459b32-ba03-4bc6-9888-050eb404f35b,1,2026-01-03 02:25:39.621795 +00:00,2026-01-05 17:02:37.215037 +00:00,
8035,680566e8-4a3d-4a1c-86ab-8731fb2b1905,2af0fdc8-f447-5643-b699-26e27d36feed,43630673-e290-4a2c-9060-79effdfad541,1,2026-01-03 02:29:03.022865 +00:00,2026-01-05 17:31:17.485945 +00:00,
8036,de5b1a7a-9cae-4eb0-a402-182d2a079eba,03d17ae7-2f32-5239-8c4f-79a2367e07f1,cd7ad73c-6c7f-409a-9b38-9790691947b0,3,2026-01-03 02:23:47.385833 +00:00,2026-01-07 18:06:56.254493 +00:00,
8037,866671c3-d259-4639-8021-9a84bd3b67d5,2af0fdc8-f447-5643-b699-26e27d36feed,cf874cea-4f40-4f15-a092-11eb51135ff2,2,2026-01-03 02:29:03.022865 +00:00,2026-01-08 09:30:16.625811 +00:00,
8038,fa354ac7-4ffb-43d8-b41f-6ad5f053f8bf,2c60174b-d894-5519-a157-013111d1955d,e9cc6c9e-f748-496c-ac67-116135c9d7e4,0,2026-01-03 02:23:24.770226 +00:00,2026-01-07 17:55:25.798879 +00:00,
8039,a8b0e275-3bba-4836-95c9-6d163f4de06b,2af0fdc8-f447-5643-b699-26e27d36feed,638dc68d-c793-4e62-8d00-45a00ee27df2,3,2026-01-03 02:29:03.022865 +00:00,2026-01-08 09:30:16.625811 +00:00,
8040,fc2f0acf-a088-44e9-b466-0c7489bfc195,d5812ac0-bf0a-50cf-b1b7-b8bc152b6967,0ae95a04-6ebe-45ec-b9d7-01759a9c793b,2,2026-01-03 02:33:09.021732 +00:00,2026-01-08 17:00:35.097085 +00:00,
8041,06778d44-b575-4c2d-93c3-63c02b53c8c2,d5812ac0-bf0a-50cf-b1b7-b8bc152b6967,4c4e032b-f19c-4a2c-9366-31aee28ba39a,0,2026-01-03 02:33:09.021732 +00:00,2026-01-08 12:57:03.281236 +00:00,
8042,65e83e51-ea82-4b7f-a496-9ec7713e81f2,d5812ac0-bf0a-50cf-b1b7-b8bc152b6967,e3cd7913-d4cd-4657-8ed1-ffb6cbdfcf0b,3,2026-01-03 02:33:09.021732 +00:00,2026-01-08 12:57:09.824011 +00:00,
8043,3498709e-0f18-46a5-8739-4891fcb01855,bea67247-f3f0-5625-a684-24b572630745,efa05285-2cb7-4cc6-80a6-73f9d68be34c,3,2026-01-03 04:14:00.347844 +00:00,2026-01-08 17:05:58.122362 +00:00,
8044,7d2f84ef-95dc-4e97-a476-7aeeeabc8657,9d1038cb-cee1-5f31-85a8-ad9d0d1bb59a,efa05285-2cb7-4cc6-80a6-73f9d68be34c,3,2026-01-02 17:43:32.910239 +00:00,2026-01-09 13:50:00.205698 +00:00,
8045,ad109509-ed99-4002-b8be-9b5105725b67,bea67247-f3f0-5625-a684-24b572630745,0f15da39-f11d-4e4d-b277-89569fddca98,2,2026-01-03 04:14:00.347844 +00:00,2026-01-08 17:06:53.973870 +00:00,
8046,82af6a4a-8165-4a14-98bf-1adeefd84127,a5981dae-d918-57ac-94cc-d8f3bfe93982,4c4e032b-f19c-4a2c-9366-31aee28ba39a,2,2026-01-04 17:02:26.713239 +00:00,2026-01-08 10:39:54.089942 +00:00,
8047,991743a4-2fe9-49c6-9b4e-d079d6c0aeff,ce674cfe-e115-5917-9b32-1cedab9f0706,b6949dfd-667c-4d6e-af5d-7ae11a391ef4,2,2026-01-03 03:13:19.992976 +00:00,2026-01-08 03:30:10.437185 +00:00,
8048,1a9ab474-381e-4ca2-8b5f-ce60cfded2c0,83f25eb6-377f-591e-8349-4dbd1f7223a6,638dc68d-c793-4e62-8d00-45a00ee27df2,2,2026-01-05 19:15:36.826838 +00:00,2026-01-06 17:32:54.115193 +00:00,
8049,db698d51-2668-4e64-b43a-925c73f22171,f63053cf-0618-5487-aac8-ed636bf81ed3,43630673-e290-4a2c-9060-79effdfad541,1,2026-01-03 02:25:47.602984 +00:00,2026-01-03 02:25:47.602984 +00:00,
8050,8fef047f-6c04-4cee-9c1f-63b6476e65d4,f63053cf-0618-5487-aac8-ed636bf81ed3,12bcb95e-0ef7-46c6-aa25-2de7588d8037,3,2026-01-03 02:25:47.602984 +00:00,2026-01-07 13:45:49.224241 +00:00,
8051,e5bc0bc4-8410-43f3-b0b7-b7567e6b609a,c04e9347-f825-5d37-b434-9d4590fdd4b3,43630673-e290-4a2c-9060-79effdfad541,2,2026-01-03 03:50:20.597524 +00:00,2026-01-07 17:29:09.188119 +00:00,
8052,78e9838f-e6ae-4f1b-b12a-9fc32534aa2a,85d18b6c-f3a4-5db8-aec6-f7e088fe74a9,42839bc8-6170-4cdd-aaf3-cc77437f92e4,1,2026-01-09 14:12:38.598557 +00:00,2026-01-09 14:12:38.598557 +00:00,
8053,2aef2636-fe08-4939-b3ae-067a4c0af738,7ee9d48b-1f08-53ea-85e7-ca42f812a724,a3f9bc6e-0d76-4596-a629-017e1bf15252,1,2026-01-03 03:13:06.042364 +00:00,2026-01-03 03:13:06.042364 +00:00,
8054,eb984aec-f983-47b6-ba2b-dcc1da1e9805,7ee9d48b-1f08-53ea-85e7-ca42f812a724,e9cc6c9e-f748-496c-ac67-116135c9d7e4,2,2026-01-03 03:13:06.042364 +00:00,2026-01-03 03:13:06.042364 +00:00,
8055,1b476b4a-ddd7-4674-85e0-44b6c788e764,52cb7286-d9ce-5586-8dec-7d22c4c2d5b6,cf874cea-4f40-4f15-a092-11eb51135ff2,2,2026-01-04 02:46:40.659955 +00:00,2026-01-04 02:46:40.659955 +00:00,
8056,1dfb7f7e-0260-499f-b81d-4335c792ec1a,ce674cfe-e115-5917-9b32-1cedab9f0706,6c61932e-2f87-4061-b747-fffebe54f8bb,1,2026-01-03 03:13:19.992976 +00:00,2026-01-03 03:13:19.992976 +00:00,
8057,8c7991db-7b51-4121-b9f4-84f05ad76c74,83f25eb6-377f-591e-8349-4dbd1f7223a6,8545ce70-71ef-4a39-8a3e-4f373c5324de,2,2026-01-05 19:15:36.826838 +00:00,2026-01-05 19:15:36.826838 +00:00,
8058,b20e4b7b-3ace-4dbb-a5b2-eaff628ad02b,ce674cfe-e115-5917-9b32-1cedab9f0706,d2a02d6b-cad2-4b14-ba5d-fe4a948c9afd,1,2026-01-03 03:13:19.992976 +00:00,2026-01-03 03:13:19.992976 +00:00,
8059,0c7752ee-ac90-4448-a464-2cc4580bd509,bea67247-f3f0-5625-a684-24b572630745,3f459b32-ba03-4bc6-9888-050eb404f35b,2,2026-01-03 04:14:00.347844 +00:00,2026-01-08 17:05:58.122362 +00:00,
8060,d2294bb3-1352-4762-9e4e-cf5b67cd4aaa,014c0599-3989-5b25-92e0-6510e546808e,79b482c2-858e-4b4b-8c4f-adc5e1756bf5,2,2026-01-06 17:49:14.708221 +00:00,2026-01-08 18:42:43.324915 +00:00,
8061,57a94cc9-a45c-4dd2-b014-58159d7b2d68,1a0c8cc1-75d9-5135-a6f8-b6879fcaddd6,43630673-e290-4a2c-9060-79effdfad541,2,2026-01-07 04:45:01.409121 +00:00,2026-01-08 20:47:01.849108 +00:00,
8062,ab7a3d17-bff0-466b-ab86-c2386e18e3c1,00c80a78-0a12-5ac9-aabc-70a407d0075d,dc824124-e506-4660-93a7-9537486988b4,1,2026-01-03 03:23:20.168753 +00:00,2026-01-03 03:23:20.168753 +00:00,
8063,da4f1ae0-a0ab-4036-946b-35a4bcbec5c7,629d4bee-1f29-5206-8ad3-46e492e99ad0,12bcb95e-0ef7-46c6-aa25-2de7588d8037,1,2026-01-06 17:08:14.713301 +00:00,2026-01-06 17:08:14.713301 +00:00,
8064,904329ed-a095-4e04-9fd5-2667c81e40bb,18f956be-5116-5619-97a7-c44263a73d44,cf874cea-4f40-4f15-a092-11eb51135ff2,1,2026-01-03 03:23:23.762976 +00:00,2026-01-03 03:23:23.762976 +00:00,
8065,f2cf6f3d-15c4-4852-8c15-3ec1c98de417,18f956be-5116-5619-97a7-c44263a73d44,90041d37-8eea-40f8-bc4c-162749f0fe6f,1,2026-01-03 03:23:23.762976 +00:00,2026-01-03 03:23:23.762976 +00:00,
8066,528ee75c-ea28-49e5-924b-2a514840b624,18f956be-5116-5619-97a7-c44263a73d44,bd6b7f65-d605-45ec-af4d-d6659d1f16b9,1,2026-01-03 03:23:23.762976 +00:00,2026-01-03 03:23:23.762976 +00:00,
8067,6119f624-60f9-450c-a50d-d596f0a1fa29,1198e84e-c611-50c9-8dea-2b44f7a52b9c,47bc640f-29d0-40d7-8fb1-754d659d757d,1,2026-01-03 03:27:57.419067 +00:00,2026-01-03 03:27:57.419067 +00:00,
8068,0fb83a58-f91a-43ab-b863-a4ef0769f9c8,9f18a096-d32c-55c4-9d8a-3555cef11704,0ae95a04-6ebe-45ec-b9d7-01759a9c793b,1,2026-01-05 03:34:19.713225 +00:00,2026-01-05 03:34:19.713225 +00:00,
8069,1aebfdc7-bfb1-4ff3-a169-acb5e1d932f3,83f25eb6-377f-591e-8349-4dbd1f7223a6,43630673-e290-4a2c-9060-79effdfad541,1,2026-01-05 19:15:36.826838 +00:00,2026-01-05 19:15:36.826838 +00:00,
8070,d716d6ba-3100-448b-8d11-82974083aff7,1a0c8cc1-75d9-5135-a6f8-b6879fcaddd6,d2a02d6b-cad2-4b14-ba5d-fe4a948c9afd,2,2026-01-03 03:29:24.784722 +00:00,2026-01-07 04:45:01.409121 +00:00,
8071,379db9a3-b3b0-4d4b-a828-8f0fda56b4bb,9f18a096-d32c-55c4-9d8a-3555cef11704,c37d164e-9acf-44e7-818f-40e0d905413a,1,2026-01-05 03:34:19.713225 +00:00,2026-01-05 03:34:19.713225 +00:00,
8072,e2e4f3fb-bb96-4287-bcc2-3174d23e6ca3,85d18b6c-f3a4-5db8-aec6-f7e088fe74a9,d2a02d6b-cad2-4b14-ba5d-fe4a948c9afd,2,2026-01-09 14:12:38.598557 +00:00,2026-01-09 14:12:38.598557 +00:00,
8073,92ec978e-4741-4ac1-b7f8-aed435054a4d,385bef07-3feb-56b9-8e59-549d1b6392e9,a3f9bc6e-0d76-4596-a629-017e1bf15252,1,2026-01-03 03:48:02.009569 +00:00,2026-01-03 03:48:02.009569 +00:00,
8074,a0237f12-2687-4523-b32a-a79fcaecf5bd,c34bae5c-9a41-506a-9206-21a678f54bb3,3a767470-1898-4b92-a8b6-2ab9bd3d03db,2,2026-01-08 00:24:18.320605 +00:00,2026-01-08 00:24:18.320605 +00:00,
8075,7d4fcf14-c46a-4e2e-8b8c-b87a78a3a51f,c04e9347-f825-5d37-b434-9d4590fdd4b3,6c61932e-2f87-4061-b747-fffebe54f8bb,1,2026-01-03 03:50:20.597524 +00:00,2026-01-03 03:50:20.597524 +00:00,
8076,e3f2dc0b-6ca5-4a85-9fea-2e4ec5c9b44e,bea67247-f3f0-5625-a684-24b572630745,8545ce70-71ef-4a39-8a3e-4f373c5324de,1,2026-01-03 04:14:00.347844 +00:00,2026-01-03 04:14:00.347844 +00:00,
8077,7c8f8c9e-6eab-4c6f-8570-721e530bc289,385bef07-3feb-56b9-8e59-549d1b6392e9,cf874cea-4f40-4f15-a092-11eb51135ff2,3,2026-01-03 03:48:02.009569 +00:00,2026-01-08 17:30:43.714041 +00:00,
8078,a0a1fda9-322f-4a13-b437-4d93165a9fa1,18f956be-5116-5619-97a7-c44263a73d44,43630673-e290-4a2c-9060-79effdfad541,1,2026-01-03 03:23:23.762976 +00:00,2026-01-08 17:00:53.857455 +00:00,
8079,9022073b-a4d7-4fbe-b7cf-4861d9992857,2e7b88e5-8b8a-5d48-8e9a-e6eff0e926c9,638dc68d-c793-4e62-8d00-45a00ee27df2,3,2026-01-02 17:39:15.789713 +00:00,2026-01-08 17:22:21.401165 +00:00,
8080,f8dd3129-b314-4aee-8ac0-1e29cd5198b3,18f956be-5116-5619-97a7-c44263a73d44,6c61932e-2f87-4061-b747-fffebe54f8bb,2,2026-01-03 03:23:23.762976 +00:00,2026-01-04 23:30:18.274229 +00:00,
8081,4447ced1-40a3-476b-861b-6077e9db1ab1,eadcab5c-e40c-5e50-b9e4-aa7ffdd34c5f,a3f9bc6e-0d76-4596-a629-017e1bf15252,1,2026-01-03 17:51:56.483697 +00:00,2026-01-06 17:20:31.464203 +00:00,
8082,3b3ec684-771b-4dbb-9d98-b3bf6a797e6f,52cb7286-d9ce-5586-8dec-7d22c4c2d5b6,fec0877d-ca36-4c8f-b57d-c5ebcae7a421,2,2026-01-04 02:46:40.659955 +00:00,2026-01-04 02:46:40.659955 +00:00,
8083,3b9b90a7-0ca5-4e41-b1f5-566c83ffa483,ccc767a9-2963-5e1f-b968-311f78c3e59e,12bcb95e-0ef7-46c6-aa25-2de7588d8037,1,2026-01-08 00:38:56.784986 +00:00,2026-01-08 00:38:56.784986 +00:00,
8084,1e99fbe4-cac3-4359-baea-fe413d5b760c,f63053cf-0618-5487-aac8-ed636bf81ed3,b6949dfd-667c-4d6e-af5d-7ae11a391ef4,2,2026-01-03 02:25:47.602984 +00:00,2026-01-05 01:47:43.909043 +00:00,
8085,4d73e795-5bd8-45f7-a924-a1bef3af68d3,18f956be-5116-5619-97a7-c44263a73d44,c37d164e-9acf-44e7-818f-40e0d905413a,2,2026-01-03 03:23:23.762976 +00:00,2026-01-06 00:53:00.209812 +00:00,
8086,d700928e-a176-48df-9da9-46567696a523,f63053cf-0618-5487-aac8-ed636bf81ed3,d2a02d6b-cad2-4b14-ba5d-fe4a948c9afd,2,2026-01-03 02:25:47.602984 +00:00,2026-01-05 01:47:43.909043 +00:00,
8087,c504ca1c-b7ab-4866-9bde-3a7db4864611,c04e9347-f825-5d37-b434-9d4590fdd4b3,6a1be29e-bef9-40dd-b415-0483a0a0ca7f,3,2026-01-03 03:50:20.597524 +00:00,2026-01-08 17:46:36.105209 +00:00,
8088,cccac560-ff29-4a19-a9db-152cabaa4e59,5211a6cc-a2c2-503a-a0a1-04be1b65ca09,0f15da39-f11d-4e4d-b277-89569fddca98,0,2026-01-06 18:09:13.327243 +00:00,2026-01-08 17:07:48.825126 +00:00,
8089,0e177376-ef32-49c4-b178-14292e9f9b56,c574a184-3e5b-5ca0-b5d6-ace0b4889aa0,42839bc8-6170-4cdd-aaf3-cc77437f92e4,0,2026-01-04 17:04:45.160565 +00:00,2026-01-08 17:04:38.385744 +00:00,
8090,14c1c2ec-39e0-4f1d-bb0a-51ecca29f365,00c80a78-0a12-5ac9-aabc-70a407d0075d,a3f9bc6e-0d76-4596-a629-017e1bf15252,1,2026-01-02 17:50:19.554640 +00:00,2026-01-08 19:50:17.352653 +00:00,
8091,7a5d86a8-1d07-41b3-b770-56a87cb3ca83,ce674cfe-e115-5917-9b32-1cedab9f0706,cf874cea-4f40-4f15-a092-11eb51135ff2,1,2026-01-03 03:13:19.992976 +00:00,2026-01-05 17:06:52.686003 +00:00,
8092,dfbd78a2-6f70-403f-a128-9e2abd9fbf5d,385bef07-3feb-56b9-8e59-549d1b6392e9,e3cd7913-d4cd-4657-8ed1-ffb6cbdfcf0b,3,2026-01-03 03:48:02.009569 +00:00,2026-01-07 18:53:33.662170 +00:00,
8093,3da5cb52-be29-4a0c-a937-74c230109638,11e77a3c-f507-5f37-91bb-36c89d46d5ca,cf874cea-4f40-4f15-a092-11eb51135ff2,0,2026-01-03 02:17:26.872693 +00:00,2026-01-09 14:11:47.820715 +00:00,
8094,2e592fc2-c0d6-42ab-bf4d-5a4e2cb391b9,cdf00fdc-5ad4-52d3-adb9-8d543bf56037,e3cd7913-d4cd-4657-8ed1-ffb6cbdfcf0b,3,2026-01-03 03:46:04.020519 +00:00,2026-01-06 22:06:36.158253 +00:00,
8095,518f0e51-6f8c-45a4-8efb-002f02c5eae8,bea67247-f3f0-5625-a684-24b572630745,42839bc8-6170-4cdd-aaf3-cc77437f92e4,3,2026-01-03 04:14:00.347844 +00:00,2026-01-08 17:05:58.122362 +00:00,
8096,da175b01-39b3-4036-b28d-e28f907058c0,a5981dae-d918-57ac-94cc-d8f3bfe93982,43630673-e290-4a2c-9060-79effdfad541,3,2026-01-04 17:02:26.713239 +00:00,2026-01-06 23:45:39.725176 +00:00,
8097,32a0a069-ac59-4d4d-9fde-e188ae4394de,eadcab5c-e40c-5e50-b9e4-aa7ffdd34c5f,0ae95a04-6ebe-45ec-b9d7-01759a9c793b,0,2026-01-03 17:51:56.483697 +00:00,2026-01-04 17:12:39.131062 +00:00,
8098,c982a3b8-3a5b-49e6-b4c9-171df8211436,c04e9347-f825-5d37-b434-9d4590fdd4b3,638dc68d-c793-4e62-8d00-45a00ee27df2,1,2026-01-03 03:50:20.597524 +00:00,2026-01-07 17:29:09.188119 +00:00,
8099,d398f1ec-6f25-44ce-aefc-222a79e8480f,629d4bee-1f29-5206-8ad3-46e492e99ad0,0f15da39-f11d-4e4d-b277-89569fddca98,2,2026-01-03 17:16:36.395292 +00:00,2026-01-09 02:03:32.901033 +00:00,
8100,4e646b7c-2c7e-442c-ac70-607a0bab35bc,f0995bd0-1685-5453-af7e-6d6fc2c63695,6c61932e-2f87-4061-b747-fffebe54f8bb,1,2026-01-03 02:24:20.222358 +00:00,2026-01-07 02:31:12.296737 +00:00,
8101,78b7e751-326c-4821-8012-b9529375708e,385bef07-3feb-56b9-8e59-549d1b6392e9,8545ce70-71ef-4a39-8a3e-4f373c5324de,1,2026-01-03 03:48:02.009569 +00:00,2026-01-08 17:31:24.606806 +00:00,
8102,bb9403d0-eca9-4de9-bd0c-3d6909b854a8,c04e9347-f825-5d37-b434-9d4590fdd4b3,e3cd7913-d4cd-4657-8ed1-ffb6cbdfcf0b,2,2026-01-03 03:50:20.597524 +00:00,2026-01-06 18:03:48.022392 +00:00,
8103,b02b59fe-a094-423a-852a-6dd4b9d02cda,e711b340-b0ab-5cff-99cc-70f8dca1ebbb,4c4e032b-f19c-4a2c-9366-31aee28ba39a,2,2026-01-04 17:34:29.120714 +00:00,2026-01-05 17:10:41.820314 +00:00,
8104,6a40e9bd-bbc9-42fd-8a42-eb3676151e2f,ce674cfe-e115-5917-9b32-1cedab9f0706,c37d164e-9acf-44e7-818f-40e0d905413a,3,2026-01-03 03:13:19.992976 +00:00,2026-01-06 22:58:16.676814 +00:00,
8105,38516999-f82b-44b3-b9fe-52ecce57adfa,98a11a09-1381-548c-8bde-56b05d7a2228,638dc68d-c793-4e62-8d00-45a00ee27df2,2,2026-01-05 17:04:27.197227 +00:00,2026-01-07 00:50:20.198979 +00:00,
8106,8ab1b467-e500-435e-8229-d41269b161c8,a5981dae-d918-57ac-94cc-d8f3bfe93982,d2a02d6b-cad2-4b14-ba5d-fe4a948c9afd,2,2026-01-04 17:02:26.713239 +00:00,2026-01-05 17:00:23.850026 +00:00,
8107,89805922-7638-4ff3-a076-e91e21bc6504,98a11a09-1381-548c-8bde-56b05d7a2228,3a767470-1898-4b92-a8b6-2ab9bd3d03db,2,2026-01-05 17:04:27.197227 +00:00,2026-01-07 00:50:20.198979 +00:00,
8108,a5f54e27-d8e2-41de-a477-1f56cdec9570,3cc86915-3c5b-5ee8-be2e-f2968fece219,e3cd7913-d4cd-4657-8ed1-ffb6cbdfcf0b,1,2026-01-09 14:13:35.010842 +00:00,2026-01-09 14:13:35.010842 +00:00,
8109,2e3ff3db-3f4a-45cc-b9ce-d3af33d8cd95,bea67247-f3f0-5625-a684-24b572630745,0ae95a04-6ebe-45ec-b9d7-01759a9c793b,3,2026-01-03 04:14:00.347844 +00:00,2026-01-08 16:00:51.560901 +00:00,
8110,35ac06fb-584c-4d89-9a4f-68e5f8d254cd,1198e84e-c611-50c9-8dea-2b44f7a52b9c,79b482c2-858e-4b4b-8c4f-adc5e1756bf5,0,2026-01-03 03:27:57.419067 +00:00,2026-01-06 06:29:27.350259 +00:00,
8111,8303e6c5-572a-4cbc-ac8f-6900f74fe09e,1198e84e-c611-50c9-8dea-2b44f7a52b9c,dc824124-e506-4660-93a7-9537486988b4,4,2026-01-03 03:27:57.419067 +00:00,2026-01-06 06:29:27.350259 +00:00,
8112,13e49d54-c12a-461c-9ac5-8a13910157ef,7ee9d48b-1f08-53ea-85e7-ca42f812a724,638dc68d-c793-4e62-8d00-45a00ee27df2,0,2026-01-03 03:13:06.042364 +00:00,2026-01-07 17:03:25.923768 +00:00,
8113,e79cb468-0851-45cb-8b0a-2899b29fdd20,f0995bd0-1685-5453-af7e-6d6fc2c63695,8545ce70-71ef-4a39-8a3e-4f373c5324de,2,2026-01-03 02:24:20.222358 +00:00,2026-01-09 01:32:31.454843 +00:00,
8114,1fe7a9fb-7934-4bb5-897a-b48e734f6bc9,9ab6f056-683c-55eb-99c8-dc65f31b4bbe,cd7ad73c-6c7f-409a-9b38-9790691947b0,0,2026-01-06 18:09:48.194404 +00:00,2026-01-08 17:07:50.587417 +00:00,
8115,dced94fd-b02f-480b-8b62-18738ec711fa,c04e9347-f825-5d37-b434-9d4590fdd4b3,0ae95a04-6ebe-45ec-b9d7-01759a9c793b,1,2026-01-03 03:50:20.597524 +00:00,2026-01-07 17:29:27.819881 +00:00,
8116,6cc70ec0-3310-4514-bb37-2fe52c6f5da1,9ab6f056-683c-55eb-99c8-dc65f31b4bbe,52dda1b6-c2a3-462f-9331-6d5412a27e16,1,2026-01-08 17:07:50.587417 +00:00,2026-01-08 17:07:50.587417 +00:00,
8117,93bbdc47-ce72-47f1-ad08-71609fd525ac,1a0c8cc1-75d9-5135-a6f8-b6879fcaddd6,7bb7f905-73f3-4bfe-af55-2b82985ee53b,2,2026-01-07 04:45:30.999967 +00:00,2026-01-08 12:53:43.990189 +00:00,
8118,4a3e7d3e-99b6-4438-9072-d2b4558eef6f,7ee9d48b-1f08-53ea-85e7-ca42f812a724,c37d164e-9acf-44e7-818f-40e0d905413a,0,2026-01-03 03:13:06.042364 +00:00,2026-01-08 17:13:55.642561 +00:00,
8119,8b513968-b3b3-48a2-bad1-7d5c7c5cafb8,7ee9d48b-1f08-53ea-85e7-ca42f812a724,d2a02d6b-cad2-4b14-ba5d-fe4a948c9afd,1,2026-01-03 03:13:06.042364 +00:00,2026-01-08 17:10:58.242204 +00:00,
8120,214e6408-991b-4f7b-9536-b03b7de600c6,1a0c8cc1-75d9-5135-a6f8-b6879fcaddd6,6c61932e-2f87-4061-b747-fffebe54f8bb,0,2026-01-07 04:45:01.409121 +00:00,2026-01-08 20:47:39.086472 +00:00,
8121,3ab18ec6-80bd-4998-bfa3-feb118d3dece,44a5996b-137f-54eb-b9b1-a9049dd3eaaf,638dc68d-c793-4e62-8d00-45a00ee27df2,2,2026-01-03 02:24:30.882295 +00:00,2026-01-03 02:24:30.882295 +00:00,
8122,2dda3e96-89c5-42cb-9650-b32c7db1bc80,6730143f-6563-5c74-ad52-687a9d2c68fe,0ae95a04-6ebe-45ec-b9d7-01759a9c793b,3,2026-01-05 03:07:57.181173 +00:00,2026-01-09 11:31:32.520773 +00:00,
8123,42c6d960-d04d-420b-8d83-2c77db6579e1,53b175ae-0eaf-5ac2-b42e-658cd1d18c79,42839bc8-6170-4cdd-aaf3-cc77437f92e4,0,2026-01-04 18:04:40.325764 +00:00,2026-01-06 17:08:05.583540 +00:00,
8124,3dd81aa8-fcef-4d86-ba79-e2489c156bc7,3822b121-127e-5fd5-972b-99886be3c3f6,e3cd7913-d4cd-4657-8ed1-ffb6cbdfcf0b,1,2026-01-03 02:25:01.228707 +00:00,2026-01-03 02:25:01.228707 +00:00,
8125,bd1f1ef2-10d8-4688-8b63-7fb914150ecb,4cbec7ca-5899-51f7-b22f-4abbb5a7af2e,42839bc8-6170-4cdd-aaf3-cc77437f92e4,2,2026-01-03 02:12:27.484053 +00:00,2026-01-08 18:43:07.139235 +00:00,
8126,2bdb68d4-0f96-49d7-88bb-ae3072fdaaad,385eccfd-06af-5ccf-a56b-e5e6c67f6be7,90041d37-8eea-40f8-bc4c-162749f0fe6f,2,2026-01-03 02:25:18.190720 +00:00,2026-01-09 08:51:28.246107 +00:00,
8127,1c3eec76-f1b8-49eb-bd29-efff9e123203,663c733c-c2d7-5dbd-84df-d3dec8a4110c,3f459b32-ba03-4bc6-9888-050eb404f35b,2,2026-01-03 17:10:44.022447 +00:00,2026-01-07 17:26:43.820665 +00:00,
8128,51b1d1e8-5d33-4de8-9a44-d3d6818ed54e,3d22a103-e049-5b32-a8a2-cc6954eda9c1,3a767470-1898-4b92-a8b6-2ab9bd3d03db,2,2026-01-03 02:29:49.157968 +00:00,2026-01-04 17:02:56.615760 +00:00,
8129,682ab3be-b0e8-43c9-9b02-9ff0fbe058c8,be5274a4-dd9b-5393-86ae-f288228f8865,638dc68d-c793-4e62-8d00-45a00ee27df2,2,2026-01-03 03:50:11.420524 +00:00,2026-01-05 03:11:53.958889 +00:00,
8130,8242d0a9-2f92-4d68-bb37-43643c12f54a,e711b340-b0ab-5cff-99cc-70f8dca1ebbb,8545ce70-71ef-4a39-8a3e-4f373c5324de,2,2026-01-04 17:34:29.120714 +00:00,2026-01-04 17:34:29.120714 +00:00,
8131,755e1414-ae55-4096-9ce7-c08a5dfb0f5b,385eccfd-06af-5ccf-a56b-e5e6c67f6be7,e3cd7913-d4cd-4657-8ed1-ffb6cbdfcf0b,2,2026-01-03 02:25:18.190720 +00:00,2026-01-05 01:14:29.059874 +00:00,
